# text = regularity of spacing
# id = 04769988-n-1
# type = def
1	regularity	wf	NN	regularity%1	regularity%1:07:00::	man	0:10
# id = 01893079-v-2
# type = ex
1	I	wf	_	I	_	ignore	0:1
2	do	wf	_	do%1|do%2	_	un	2:4
3	n't	wf	_	not%4	_	un	4:7
4	know	wf	_	know%1|know%2	_	un	8:12
5	what	wf	_	what	_	ignore	13:17
6	to	wf	_	to	_	ignore	18:20
7	do	wf	_	do%1|do%2	_	un	21:23
8	--	wf	punc	_	_	ignore	23:25
9	I	wf	_	I	_	ignore	25:26
10	may	wf	_	may%1	_	un	27:30
11	as	wf	_	as	_	ignore	31:33
12	well	wf	_	well%1|well%2|well%3|well%4	_	un	34:38
13	flip	wf	_	flip%1|flip%2|flip%3	flip%2:38:00::	auto	39:43
14	a	wf	_	a	_	ignore	44:45
15	coin	wf	_	coin%1|coin%2	_	un	46:50
16	!	wf	punc	_	_	ignore	50:51

# text = perform a capriole, in ballet
# id = 01895168-v-1
# type = def
1	perform	wf	VB	perform%2	_	un	0:7
2	a	wf	DT	a	_	ignore	8:9
3	capriole	wf	NN	capriole%1|capriole%2	capriole%1:04:01::	man	10:18
4	,	wf	punc	_	_	ignore	18:19
5	in	wf	IN	in	_	ignore	20:22
6	ballet	wf	NN	ballet%1	ballet%1:04:00::	man	23:29

# text = perform a chasse step, in ballet
# id = 01895027-v-1
# type = def
1	perform	wf	VB	perform%2	_	un	0:7
2	a	wf	DT	a	_	ignore	8:9
3	chasse	wf	NN	chasse%1|chasse%2	chasse%1:04:00::	man	10:16
4	step	wf	NN	step%1|step%2	_	un	17:21
5	,	wf	punc	_	_	ignore	21:22
6	in	wf	IN	in	_	ignore	23:25
7	ballet	wf	NN	ballet%1	ballet%1:04:00::	man	26:32

# text = rebound after hitting; 
# id = 01892849-v-1
# type = def
1	rebound	wf	VB	rebound%1|rebind%2|rebound%2	rebound%2:38:00::	man	0:7
2	after	wf	IN	after%3|after%4	_	un	8:13
3	hitting	wf	VBG	hitting%1|hit%2	hit%2:35:01::	man	14:21
4	;	wf	punc	_	_	ignore	21:22

# text = The car caromed off several lampposts
# id = 01892849-v-2
# type = ex
1	The	wf	_	the	_	ignore	0:3
2	car	wf	_	car%1	_	un	4:7
3	caromed	wf	_	carom%2	carom%2:38:00::	auto	8:15
4	off	wf	_	off%2|off%3|off%4	_	un	16:19
5	several	wf	_	several%3	_	un	20:27
6	lampposts	wf	_	lamppost%1	_	un	28:37

# text = move or strike with a noise; 
# id = 01893771-v-1
# type = def
1	move	wf	VB	move%1|move%2	_	un	0:4
2	or	wf	CC	or	_	ignore	5:7
3	strike	wf	VB	strike%1|strike%2	strike%2:35:00::	man	8:14
4	with	wf	IN	with	_	ignore	15:19
5	a	wf	DT	a	_	ignore	20:21
6	noise	wf	NN	noise%1|noise%2	noise%1:11:00::	man	22:27
7	;	wf	punc	_	_	ignore	27:28

# text = he clicked on the light
# id = 01893771-v-2
# type = ex
1	he	wf	_	he	_	ignore	0:2
2	clicked	wf	_	click%2	click%2:38:00::	auto	3:10
3	on	wf	_	on	_	ignore	11:13
4	the	wf	_	the	_	ignore	14:17
5	light	wf	_	light%1|light%2|light%3|light%4	_	un	18:23

# text = his arm was snapped forward
# id = 01893771-v-3
# type = ex
1	his	wf	_	his	_	ignore	0:3
2	arm	wf	_	arm%1|arm%2	_	un	4:7
3	was	wf	_	be%2	_	un	8:11
4	snapped	wf	_	snap%2	snap%2:38:00::	auto	12:19
5	forward	wf	_	forward%1|forward%2|forward%3|forward%4	_	un	20:27

# text = dance the bebop
# id = 01895263-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	the	wf	DT	the	_	ignore	6:9
3	bebop	wf	NN	bebop%1|bebop%2	bebop%1:10:00::	man	10:15

# text = perform a glissade, in ballet
# id = 01894914-v-1
# type = def
1	perform	wf	VB	perform%2	_	un	0:7
2	a	wf	DT	a	_	ignore	8:9
3	glissade	wf	NN	glissade%1|glissade%2	glissade%1:04:00::	man	10:18
4	,	wf	punc	_	_	ignore	18:19
5	in	wf	IN	in	_	ignore	20:22
6	ballet	wf	NN	ballet%1	ballet%1:04:00::	man	23:29

# text = move up and down repeatedly
# id = 01892608-v-1
# type = def
1	move	wf	VB	move%1|move%2	_	un	0:4
2	_	glob|a	_	up_and_down%4	up_and_down%4:02:03::	man	_
3	up	cf|a	RB	up%2|up%3|up%4	_	un	5:7
4	and	cf|a	CC	and	_	ignore	8:11
5	down	cf|a	RB	down%1|down%2|down%3|down%4	_	un	12:16
6	repeatedly	wf	RB	repeatedly%4	repeatedly%4:02:00::	auto	17:27

# text = move an implement through; 
# id = 01894320-v-1
# type = def
1	move	wf	VB	move%1|move%2	_	un	0:4
2	an	wf	DT	an	_	ignore	5:7
3	implement	wf	NN	implement%1|implement%2	implement%1:06:00::	man	8:17
4	through	wf	IN	through%3|through%4	_	un	18:25
5	;	wf	punc	_	_	ignore	25:26

# text = stir the soup
# id = 01894320-v-2
# type = ex
1	stir	wf	_	stir%1|stir%2	stir%2:38:01::	auto	0:4
2	the	wf	_	the	_	ignore	5:8
3	soup	wf	_	soup%1|soup%2	_	un	9:13

# text = stir my drink
# id = 01894320-v-3
# type = ex
1	stir	wf	_	stir%1|stir%2	stir%2:38:01::	auto	0:4
2	my	wf	_	my	_	ignore	5:7
3	drink	wf	_	drink%1|drink%2	_	un	8:13

# text = stir the soil
# id = 01894320-v-4
# type = ex
1	stir	wf	_	stir%1|stir%2	stir%2:38:01::	auto	0:4
2	the	wf	_	the	_	ignore	5:8
3	soil	wf	_	soil%1|soil%2	_	un	9:13

# text = do the twist
# id = 01895519-v-1
# type = def
1	do	wf	VB	do%1|do%2	_	un	0:2
2	the	wf	DT	the	_	ignore	3:6
3	twist	wf	NN	twist%1|twist%2	_	un	7:12

# text = dance a waltz
# id = 01895612-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	a	wf	DT	a	_	ignore	6:7
3	waltz	wf	NN	waltz%1|waltz%2	waltz%1:04:00::	man	8:13

# text = move in a graceful and rhythmical way; 
# id = 01894649-v-1
# type = def
1	move	wf	VB	move%1|move%2	_	un	0:4
2	in	wf	IN	in	_	ignore	5:7
3	a	wf	DT	a	_	ignore	8:9
4	graceful	wf	JJ	graceful%3	graceful%3:00:00::	man	10:18
5	and	wf	CC	and	_	ignore	19:22
6	rhythmical	wf	JJ	rhythmical%3	rhythmical%3:00:00::	auto	23:33
7	way	wf	NN	way%1|way%4	way%1:07:01::	man	34:37
8	;	wf	punc	_	_	ignore	37:38

# text = The young girl danced into the room
# id = 01894649-v-2
# type = ex
1	The	wf	_	the	_	ignore	0:3
2	young	wf	_	young%1|young%3	_	un	4:9
3	girl	wf	_	girl%1	_	un	10:14
4	danced	wf	_	dance%2	dance%2:38:01::	auto	15:21
5	into	wf	_	into	_	ignore	22:26
6	the	wf	_	the	_	ignore	27:30
7	room	wf	_	room%1|room%2	_	un	31:35

# text = dance a tango
# id = 01896007-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	a	wf	DT	a	_	ignore	6:7
3	tango	wf	NN	tango%1|tango%2	tango%1:04:00::	man	8:13

# text = dance the shag
# id = 01896119-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	the	wf	DT	the	_	ignore	6:9
3	shag	wf	NN	shag%1|shag%2	shag%1:04:00::	man	10:14

# text = perform a contradance
# id = 01896295-v-1
# type = def
1	perform	wf	VB	perform%2	_	un	0:7
2	a	wf	DT	a	_	ignore	8:9
3	contradance	wf	NN	contradance%1|contradance%2	contradance%1:04:00::	man	10:21

# text = dance the foxtrot
# id = 01896213-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	the	wf	DT	the	_	ignore	6:9
3	foxtrot	wf	NN	foxtrot%1|foxtrot%2	fox-trot%1:04:00::	man	10:17

# text = dance the conga
# id = 01896767-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	the	wf	DT	the	_	ignore	6:9
3	conga	wf	NN	conga%1|conga%2	conga%1:04:00::	man	10:15

# text = perform the cakewalk dance
# id = 01896657-v-1
# type = def
1	perform	wf	VB	perform%2	_	un	0:7
2	the	wf	DT	the	_	ignore	8:11
3	cakewalk	wf	NN	cakewalk%1|cakewalk%2	cakewalk%1:04:00::	man	12:20
4	dance	wf	NN	dance%1|dance%2	dance%1:04:00::	man	21:26

# text = dance the two-step
# id = 01896995-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	the	wf	DT	the	_	ignore	6:9
3	two-step	wf	NN	two-step%1|two-step%2	two-step%1:04:00::	man	10:18

# text = dance the Charleston
# id = 01897097-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	the	wf	DT	the	_	ignore	6:9
3	Charleston	wf	NNP	Charleston%1|Charleston%2	charleston%1:04:00::	man	10:20

# text = dance the cha-cha
# id = 01897306-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	the	wf	DT	the	_	ignore	6:9
3	cha-cha	wf	NN	cha-cha%1|cha-cha%2	cha-cha%1:04:00::	man	10:17

# text = dance erotically or dance with the pelvis thrust forward; 
# id = 01895383-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	erotically	wf	RB	erotically%4	erotically%4:02:00::	auto	6:16
3	or	wf	CC	or	_	ignore	17:19
4	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	20:25
5	with	wf	IN	with	_	ignore	26:30
6	the	wf	DT	the	_	ignore	31:34
7	pelvis	wf	NN	pelvis%1	pelvis%1:08:00::	man	35:41
8	thrust	wf	NN	thrust%1|thrust%2	thrust%2:42:00::	man	42:48
9	forward	wf	RB	forward%1|forward%2|forward%3|forward%4	_	un	49:56
10	;	wf	punc	_	_	ignore	56:57

# text = bump and grind
# id = 01895383-v-2
# type = ex
1	bump	wf	_	bump%1|bump%2	bump%2:38:00::	auto	0:4
2	and	wf	_	and	_	ignore	5:8
3	grind	wf	_	grind%1|grind%2	_	un	9:14

# text = dance to boogie music
# id = 01897203-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	to	wf	TO	to	_	ignore	6:8
3	boogie	wf	NN	boogie%1|boogie%2	boogie%1:10:00::	man	9:15
4	music	wf	NN	music%1	music%1:10:00::	man	16:21

# text = dance a mambo
# id = 01897489-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	a	wf	DT	a	_	ignore	6:7
3	mambo	wf	NN	mambo%1|mambo%2	mambo%1:04:00::	man	8:13

# text = dance a polka
# id = 01897583-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	a	wf	DT	a	_	ignore	6:7
3	polka	wf	NN	polka%1|polka%2	polka%1:04:00::	man	8:13

# text = dance to disco music
# id = 01897406-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	to	wf	TO	to	_	ignore	6:8
3	_	glob|a	_	disco_music	_	un	_
4	disco	cf|a	NN	disco%1|disco%2	_	un	9:14
5	music	cf|a	NN	music%1	_	un	15:20

# text = spring back; spring away from an impact; 
# id = 01892104-v-1
# type = def
1	spring	wf	VB	spring%1|spring%2	spring%2:38:00::	man	0:6
2	back	wf	RB	back%1|back%2|back%3|back%4	back%4:02:00::	man	7:11
3	;	wf	punc	_	_	ignore	11:12
4	spring	wf	VB	spring%1|spring%2	spring%2:38:00::	man	13:19
5	away	wf	RB	away%3|away%4	_	un	20:24
6	from	wf	IN	from	_	ignore	25:29
7	an	wf	DT	an	_	ignore	30:32
8	impact	wf	NN	impact%1|impact%2	impact%1:11:00::	man	33:39
9	;	wf	punc	_	_	ignore	39:40

# text = The rubber ball bounced
# id = 01892104-v-2
# type = ex
1	The	wf	_	the	_	ignore	0:3
2	rubber	wf	_	rubber%1|rubber%2|rubber%3	_	un	4:10
3	ball	wf	_	ball%1|ball%2	_	un	11:15
4	bounced	wf	_	bounce%2	bounce%2:38:00::	auto	16:23

# text = These particles do not resile but they unite after they collide
# id = 01892104-v-3
# type = ex
1	These	wf	_	these	_	ignore	0:5
2	particles	wf	_	particle%1	_	un	6:15
3	do	wf	_	do%1|do%2	_	un	16:18
4	not	wf	_	not%4	_	un	19:22
5	resile	wf	_	resile%2	resile%2:38:00::	auto	23:29
6	but	wf	_	but	_	ignore	30:33
7	they	wf	_	they	_	ignore	34:38
8	unite	wf	_	unite%2	_	un	39:44
9	after	wf	_	after%3|after%4	_	un	45:50
10	they	wf	_	they	_	ignore	51:55
11	collide	wf	_	collide%2	_	un	56:63

# text = dance the samba
# id = 01896881-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	the	wf	DT	the	_	ignore	6:9
3	samba	wf	NN	samba%1|samba%2	samba%1:04:00::	man	10:15

# text = perform a folk-dance
# id = 01898769-v-1
# type = def
1	perform	wf	VB	perform%2	_	un	0:7
2	a	wf	DT	a	_	ignore	8:9
3	folk	wf	NN	folk%1	folk_dance%1:04:00::	man	10:14
4	dance	wf	NN	dance%1|dance%2	_	un	15:20

# text = dance the one-step
# id = 01897677-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	the	wf	DT	the	_	ignore	6:9
3	one-step	wf	NN	one-step%1|one-step%2	one-step%1:04:00::	man	10:18

# text = do a break dance; 
# id = 01896484-v-1
# type = def
1	do	wf	VB	do%1|do%2	_	un	0:2
2	a	wf	DT	a	_	ignore	3:4
3	_	glob|a	_	break_dance%1|break-dance%2	break_dance%1:04:00::	man	_
4	break	cf|a	NN	break%1|break%2	_	un	5:10
5	dance	cf|a	NN	dance%1|dance%2	_	un	11:16
6	;	wf	punc	_	_	ignore	16:17

# text = Kids were break-dancing at the street corner
# id = 01896484-v-2
# type = ex
1	Kids	wf	_	Kid%1|kid%1|kid%2	_	un	0:4
2	were	wf	_	be%2	_	un	5:9
3	break-dancing	wf	_	break-dance%2	break-dance%2:38:00::	auto	10:23
4	at	wf	_	at	_	ignore	24:26
5	the	wf	_	the	_	ignore	27:30
6	street	wf	_	street%1	_	un	31:37
7	corner	wf	_	corner%1|corner%2	_	un	38:44

# text = dance in formation
# id = 01898893-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	in	wf	IN	in	_	ignore	6:8
3	formation	wf	NN	formation%1	formation%1:14:00::	man	9:18

# text = perform a quickstep
# id = 01899158-v-1
# type = def
1	perform	wf	VB	perform%2	_	un	0:7
2	a	wf	DT	a	_	ignore	8:9
3	quickstep	wf	NN	quickstep%1|quickstep%2	quickstep%1:04:01::	man	10:19

# text = dance and make rhythmic clicking sounds by means of metal plates nailed to the sole of the dance shoes; 
# id = 01895757-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	and	wf	CC	and	_	ignore	6:9
3	make	wf	VB	make%1|make%2	make%2:36:12::	man	10:14
4	rhythmic	wf	JJ	rhythmic%3	rhythmic%3:00:00::	auto	15:23
5	clicking	wf	VBG	click%2	click%2:38:00::	man	24:32
6	sounds	wf	NNS	sound%1|sound%2	sound%1:09:00::	man	33:39
7	by	wf	IN	by	_	ignore	40:42
8	means	wf	NN	mean%1|means%1|mean%2	_	ignore	43:48
9	of	wf	IN	of	_	ignore	49:51
10	metal	wf	JJ	metal%1|metal%2|metal%3	metal%3:00:00::	man	52:57
11	plates	wf	NNS	plate%1|plate%2	plate%1:06:02::	man	58:64
12	nailed	wf	VBN	nail%2	nail%2:35:00::	man	65:71
13	to	wf	TO	to	_	ignore	72:74
14	the	wf	DT	the	_	ignore	75:78
15	sole	wf	NN	sole%1|sole%2|sole%3	sole%1:06:00::	man	79:83
16	of	wf	IN	of	_	ignore	84:86
17	the	wf	DT	the	_	ignore	87:90
18	dance	wf	NN	dance%1|dance%2	dance%1:04:00::	man	91:96
19	shoes	wf	NNS	shoe%1|shoes%1|shoe%2	shoe%1:06:00::	man	97:102
20	;	wf	punc	_	_	ignore	102:103

# text = Glover tapdances better than anybody
# id = 01895757-v-2
# type = ex
1	Glover	wf	_	Glover	_	un	0:6
2	tapdances	wf	_	tapdance%2	tapdance%2:38:00::	auto	7:16
3	better	wf	_	better%1|better%2|better%3|good%3|well%3|better%4|well%4	_	un	17:23
4	than	wf	_	than	_	ignore	24:28
5	anybody	wf	_	anybody	_	ignore	29:36

# text = dance the rhumba
# id = 01897779-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	the	wf	DT	the	_	ignore	6:9
3	rhumba	wf	NN	rhumba%1|rhumba%2	_	un	10:16

# text = move to and fro; 
# id = 01898282-v-1
# type = def
1	move	wf	VB	move%1|move%2	_	un	0:4
2	_	glob|a	_	to_and_fro%4	to_and_fro%4:02:00::	man	_
3	to	cf|a	TO	to	_	ignore	5:7
4	and	cf|a	CC	and	_	ignore	8:11
5	fro	cf|a	RB	fro	_	un	12:15
6	;	wf	punc	_	_	ignore	15:16

# text = Don't jiggle your finger while the nurse is putting on the bandage!
# id = 01898282-v-2
# type = ex
1	Do	wf	_	do%1|do%2	_	un	0:2
2	n't	wf	_	not%4	_	un	2:5
3	jiggle	wf	_	jiggle%1|jiggle%2	jiggle%2:38:00::	auto	6:12
4	your	wf	_	your	_	ignore	13:17
5	finger	wf	_	finger%1|finger%2	_	un	18:24
6	while	wf	_	while%1	_	un	25:30
7	the	wf	_	the	_	ignore	31:34
8	nurse	wf	_	nurse%1|nurse%2	_	un	35:40
9	is	wf	_	i%1|be%2	_	un	41:43
10	putting	wf	_	putting%1|put%2|putt%2	_	un	44:51
11	on	wf	_	on	_	ignore	52:54
12	the	wf	_	the	_	ignore	55:58
13	bandage	wf	_	bandage%1|bandage%2	_	un	59:66
14	!	wf	punc	_	_	ignore	66:67

# text = dance the slam dance
# id = 01897885-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	the	wf	DT	the	_	ignore	6:9
3	_	glob|a	_	slam_dance%1|slam_dance%2	slam_dance%1:04:00::	man	_
4	slam	cf|a	NN	slam%1|slam%2	_	un	10:14
5	dance	cf|a	NN	dance%1|dance%2	_	un	15:20

# text = move from side to side; 
# id = 01898592-v-1
# type = def
1	move	wf	VB	move%1|move%2	_	un	0:4
2	from	wf	IN	from	_	ignore	5:9
3	side	wf	NN	side%1|side%2|side%3	side%1:15:02::	man	10:14
4	to	wf	TO	to	_	ignore	15:17
5	side	wf	NN	side%1|side%2|side%3	side%1:15:02::	man	18:22
6	;	wf	punc	_	_	ignore	22:23

# text = The happy dog wagged his tail
# id = 01898592-v-2
# type = ex
1	The	wf	_	the	_	ignore	0:3
2	happy	wf	_	happy%3	_	un	4:9
3	dog	wf	_	dog%1|dog%2	_	un	10:13
4	wagged	wf	_	wag%2	wag%2:38:00::	auto	14:20
5	his	wf	_	his	_	ignore	21:24
6	tail	wf	_	tail%1|tail%2	_	un	25:29

# text = do the jitterbug
# id = 01898181-v-1
# type = def
1	do	wf	VB	do%1|do%2	_	un	0:2
2	the	wf	DT	the	_	ignore	3:6
3	jitterbug	wf	NN	jitterbug%1|jitterbug%2	jitterbug%1:04:00::	man	7:16

# text = give the calls (to the dancers) for a square dance
# id = 01899017-v-1
# type = def
1	give	wf	VB	give%1|give%2	_	un	0:4
2	the	wf	DT	the	_	ignore	5:8
3	calls	wf	NNS	call%1|call%2	_	un	9:14
4	_	aux	_	_	_	_	_
5	(	wf	punc	_	_	ignore	15:16
6	to	wf	TO	to	_	ignore	16:18
7	the	wf	DT	the	_	ignore	19:22
8	dancers	wf	NNS	dancer%1	_	un	23:30
9	)	wf	punc	_	_	ignore	30:31
10	_	aux	_	_	_	_	_
11	for	wf	IN	for	_	ignore	32:35
12	a	wf	DT	a	_	ignore	36:37
13	_	glob|a	_	square_dance%1|square_dance%2	square_dance%1:04:00::	man	_
14	square	cf|a	JJ	square%1|square%2|square%3|square%4	_	un	38:44
15	dance	cf|a	NN	dance%1|dance%2	_	un	45:50

# text = flutter like a butterfly
# id = 01900156-v-1
# type = def
1	flutter	wf	VB	flutter%1|flutter%2	flutter%2:38:02::	man	0:7
2	like	wf	IN	like%1|like%2|like%3	like%3:00:00::	man	8:12
3	a	wf	DT	a	_	ignore	13:14
4	butterfly	wf	NN	butterfly%1|butterfly%2	butterfly%1:05:00::	man	15:24

# text = push forcefully; 
# id = 01899262-v-1
# type = def
1	push	wf	VB	push%1|push%2	_	un	0:4
2	forcefully	wf	RB	forcefully%4	forcefully%4:02:00::	auto	5:15
3	;	wf	punc	_	_	ignore	15:16

# text = He thrust his chin forward
# id = 01899262-v-2
# type = ex
1	He	wf	_	he	_	ignore	0:2
2	thrust	wf	_	thrust%1|thrust%2	thrust%2:38:00::	auto	3:9
3	his	wf	_	his	_	ignore	10:13
4	chin	wf	_	chin%1|chin%2	_	un	14:18
5	forward	wf	_	forward%1|forward%2|forward%3|forward%4	_	un	19:26

# text = dance a quick dance with leaping and kicking motions
# id = 01898032-v-1
# type = def
1	dance	wf	VB	dance%1|dance%2	dance%2:36:00::	man	0:5
2	a	wf	DT	a	_	ignore	6:7
3	quick	wf	JJ	quick%1|quick%3|quick%4	_	un	8:13
4	dance	wf	NN	dance%1|dance%2	dance%1:04:00::	man	14:19
5	with	wf	IN	with	_	ignore	20:24
6	leaping	wf	VBG	leaping%1|leap%2	_	un	25:32
7	and	wf	CC	and	_	ignore	33:36
8	kicking	wf	VBG	kicking%1|kick%2	_	un	37:44
9	motions	wf	NNS	motion%1|motion%2	motion%1:04:00::	man	45:52

# text = walk with a tapping sound
# id = 01901021-v-1
# type = def
1	walk	wf	VB	walk%1|walk%2	walk%2:38:00::	man	0:4
2	with	wf	IN	with	_	ignore	5:9
3	a	wf	DT	a	_	ignore	10:11
4	tapping	wf	NN	tapping%1|tap%2	tapping%1:11:00::	man	12:19
5	sound	wf	NN	sound%1|sound%2|sound%3	sound%1:09:00::	man	20:25

# text = stumble and nearly fall; 
# id = 01900648-v-1
# type = def
1	stumble	wf	VB	stumble%1|stumble%2	stumble%2:38:00::	man	0:7
2	and	wf	CC	and	_	ignore	8:11
3	nearly	wf	RB	nearly%4	nearly%4:02:00::	man	12:18
4	fall	wf	VBP	fall%1|fall%2	fall%2:38:15::	man	19:23
5	;	wf	punc	_	_	ignore	23:24

# text = the horses foundered
# id = 01900648-v-2
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	horses	wf	_	horse%1|horse%2	_	un	4:10
3	foundered	wf	_	founder%2	founder%2:38:02::	auto	11:20

# text = walk clumsily and with a bounce
# id = 01900918-v-1
# type = def
1	walk	wf	VB	walk%1|walk%2	walk%2:38:00::	man	0:4
2	clumsily	wf	RB	clumsily%4	clumsily%4:02:00::	auto	5:13
3	and	wf	CC	and	_	ignore	14:17
4	with	wf	IN	with	_	ignore	18:22
5	a	wf	DT	a	_	ignore	23:24
6	bounce	wf	NN	bounce%1|bounce%2	bounce%1:04:00::	man	25:31

# text = move along rapidly and lightly; skim or dart; 
# id = 01899891-v-1
# type = def
1	move	wf	VB	move%1|move%2	_	un	0:4
2	along	wf	RB	along%4	_	un	5:10
3	rapidly	wf	RB	rapidly%4	rapidly%4:02:00::	auto	11:18
4	and	wf	CC	and	_	ignore	19:22
5	lightly	wf	RB	lightly%4	lightly%4:02:00::	man	23:30
6	;	wf	punc	_	_	ignore	30:31
7	skim	wf	VB	skim%1|skim%2|skim%3	skim%2:35:00::	man	32:36
8	or	wf	CC	or	_	ignore	37:39
9	dart	wf	VB	dart%1|dart%2	dart%2:38:01::	man	40:44
10	;	wf	punc	_	_	ignore	44:45

# text = The hummingbird flitted among the branches
# id = 01899891-v-2
# type = ex
1	The	wf	_	the	_	ignore	0:3
2	hummingbird	wf	_	hummingbird%1	_	un	4:15
3	flitted	wf	_	flit%2	flit%2:38:00::	auto	16:23
4	among	wf	_	among	_	ignore	24:29
5	the	wf	_	the	_	ignore	30:33
6	branches	wf	_	branch%1|branch%2	_	un	34:42

# text = flap the wings rapidly or fly with flapping movements; 
# id = 01900255-v-1
# type = def
1	flap	wf	VB	flap%1|flap%2	_	un	0:4
2	the	wf	DT	the	_	ignore	5:8
3	wings	wf	NNS	wing%1|wings%1|wing%2	_	un	9:14
4	rapidly	wf	RB	rapidly%4	rapidly%4:02:00::	auto	15:22
5	or	wf	CC	or	_	ignore	23:25
6	fly	wf	VB	fly%1|fly%2|fly%3	_	un	26:29
7	with	wf	IN	with	_	ignore	30:34
8	flapping	wf	NN	flapping%1|flap%2	_	un	35:43
9	movements	wf	NNS	movement%1	_	un	44:53
10	;	wf	punc	_	_	ignore	53:54

# text = The seagulls fluttered overhead
# id = 01900255-v-2
# type = ex
1	The	wf	_	the	_	ignore	0:3
2	seagulls	wf	_	seagull%1	_	un	4:12
3	fluttered	wf	_	flutter%2	flutter%2:38:03::	auto	13:22
4	overhead	wf	_	overhead%1|overhead%3|overhead%4	_	un	23:31

# text = thrust down or into; 
# id = 01899557-v-1
# type = def
1	thrust	wf	VB	thrust%1|thrust%2	_	un	0:6
2	down	wf	RB	down%1|down%2|down%3|down%4	_	un	7:11
3	or	wf	CC	or	_	ignore	12:14
4	into	wf	IN	into	_	ignore	15:19
5	;	wf	punc	_	_	ignore	19:20

# text = dig the oars into the water
# id = 01899557-v-2
# type = ex
1	dig	wf	_	dig%1|dig%2	dig%2:38:00::	auto	0:3
2	the	wf	_	the	_	ignore	4:7
3	oars	wf	_	oar%1	_	un	8:12
4	into	wf	_	into	_	ignore	13:17
5	the	wf	_	the	_	ignore	18:21
6	water	wf	_	water%1|water%2	_	un	22:27

# text = dig your foot into the floor
# id = 01899557-v-3
# type = ex
1	dig	wf	_	dig%1|dig%2	dig%2:38:00::	auto	0:3
2	your	wf	_	your	_	ignore	4:8
3	foot	wf	_	foot%1|foot%2	_	un	9:13
4	into	wf	_	into	_	ignore	14:18
5	the	wf	_	the	_	ignore	19:22
6	floor	wf	_	floor%1|floor%2	_	un	23:28

# text = run at a moderately swift pace
# id = 01901447-v-1
# type = def
1	run	wf	VB	run%1|run%2	_	un	0:3
2	at	wf	IN	at	_	ignore	4:6
3	a	wf	DT	a	_	ignore	7:8
4	moderately	wf	RB	moderately%4	_	un	9:19
5	swift	wf	JJ	swift%1|swift%3	swift%5:00:00:fast:01	man	20:25
6	pace	wf	NN	pace%1|pace%2	pace%1:28:00::	man	26:30

# text = cause to stumble; 
# id = 01900760-v-1
# type = def
1	cause	wf	VB	cause%1|cause%2	_	un	0:5
2	to	wf	TO	to	_	ignore	6:8
3	stumble	wf	VB	stumble%1|stumble%2	stumble%2:38:00::|stumble%2:31:00::	man	9:16
4	;	wf	punc	_	_	ignore	16:17

# text = The questions on the test tripped him up
# id = 01900760-v-2
# type = ex
1	The	wf	_	the	_	ignore	0:3
2	questions	wf	_	question%1|question%2	_	un	4:13
3	on	wf	_	on	_	ignore	14:16
4	the	wf	_	the	_	ignore	17:20
5	test	wf	_	test%1|test%2	_	un	21:25
6	tripped	wf	_	trip%2	trip%2:38:01::	auto	26:33
7	him	wf	_	him	_	ignore	34:37
8	up	wf	_	up%2|up%3|up%4	_	un	38:40

# text = walk unsteadily; 
# id = 01901133-v-1
# type = def
1	walk	wf	VB	walk%1|walk%2	walk%2:38:00::	man	0:4
