# text = register (perceptual input); 
# id = 02107248-v-1
# type = def
1	register	wf	VB	register%1|register%2	register%2:39:00::	man	0:8
11	hang	wf	_	hang%1|hang%2	_	un	52:56
12	together	wf	_	together%3|together%4	_	un	57:65

# text = bivalve
# id = 02484078-s-1
# type = def
1	bivalve	wf	JJ	bivalve%1|bivalve%3	bivalve%3:00:00::	man	0:7

# text = divided into three lobes; 
# id = 02483198-s-1
# type = def
1	divided	wf	VBN	divide%2|divided%3	divide%2:41:00::	man	0:7
2	into	wf	IN	into	_	ignore	8:12
3	three	wf	CD	three	_	ignore	13:18
4	lobes	wf	NNS	lobe%1	lobe%1:06:00::	man	19:24
5	;	wf	punc	_	_	ignore	24:25

# text = trifid petals
# id = 02483198-s-2
# type = ex
1	trifid	wf	_	trifid%3	trifid%5:00:00:divided:00	auto	0:6
2	petals	wf	_	petal%1	_	un	7:13

# text = divided into five parts; specifically, having each floral whorl consist of five (or a multiple of five) members; 
# id = 02482298-s-1
# type = def
1	divided	wf	VBN	divide%2|divided%3	divide%2:41:00::	man	0:7
2	into	wf	IN	into	_	ignore	8:12
3	five	wf	CD	five	_	ignore	13:17
4	parts	wf	NNS	part%1|parts%1|part%2	_	un	18:23
5	;	wf	punc	_	_	ignore	23:24
6	specifically	wf	RB	specifically%4	specifically%4:02:00::	auto	25:37
7	,	wf	punc	_	_	ignore	37:38
8	having	wf	VBG	have%2	_	un	39:45
9	each	wf	DT	each	_	ignore	46:50
10	floral	wf	JJ	floral%3	floral%3:01:01::	man	51:57
11	whorl	wf	NN	whorl%1	whorl%1:25:00::	man	58:63
12	consist	wf	VBP	consist%2	_	un	64:71
13	of	wf	IN	of	_	ignore	72:74
14	five	wf	CD	five	_	ignore	75:79
15	(	wf	punc	_	_	ignore	80:81
16	or	wf	CC	or	_	ignore	81:83
17	a	wf	DT	a	_	ignore	84:85
18	multiple	wf	NN	multiple%1|multiple%3	multiple%1:09:00::	man	86:94
19	of	wf	IN	of	_	ignore	95:97
20	five	wf	CD	five	_	ignore	98:102
21	)	wf	punc	_	_	ignore	102:103
22	members	wf	NNS	member%1	_	un	104:111
23	;	wf	punc	_	_	ignore	111:112

# text = pentamerous flowers
# id = 02482298-s-2
# type = ex
1	pentamerous	wf	_	pentamerous%3	pentamerous%5:00:00:divided:00	auto	0:11
2	flowers	wf	_	flower%1|flower%2	_	un	12:19

# text = consisting of or divided into sections; 
# id = 02482644-s-1
# type = def
1	consisting	wf	VBG	consist%2	_	un	0:10
2	of	wf	IN	of	_	ignore	11:13
3	or	wf	CC	or	_	ignore	14:16
4	divided	wf	VBN	divide%2|divided%3	divide%2:41:00::	man	17:24
5	into	wf	IN	into	_	ignore	25:29
6	sections	wf	NNS	section%1|section%2	section%1:06:00::	man	30:38
7	;	wf	punc	_	_	ignore	38:39

# text = a sectional sofa
# id = 02482644-s-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	sectional	wf	_	sectional%1|sectional%3	sectional%5:00:00:divided:00	auto	2:11
3	sofa	wf	_	sofa%1	_	un	12:16

# text = sectioned plates
# id = 02482644-s-3
# type = ex
1	sectioned	wf	_	section%2|sectioned%3	sectioned%5:00:00:divided:00	auto	0:9
2	plates	wf	_	plate%1|plate%2	_	un	10:16

# text = of a situation that is sharply divided into mutually exclusive categories; 
# id = 02480317-s-1
# type = def
1	of	wf	IN	of	_	ignore	0:2
2	a	wf	DT	a	_	ignore	3:4
3	situation	wf	NN	situation%1	situation%1:26:00::	man	5:14
4	that	wf	WDT	that	_	ignore	15:19
5	is	wf	VBZ	i%1|be%2	_	un	20:22
6	sharply	wf	RB	sharply%4	sharply%4:02:01::	man	23:30
7	divided	wf	VBN	divide%2|divided%3	divide%2:41:00::	man	31:38
8	into	wf	IN	into	_	ignore	39:43
9	_	glob|a	_	mutually_exclusive%3	mutually_exclusive%5:00:00:incompatible:01	man	_
10	mutually	cf|a	RB	mutually%4	_	un	44:52
11	exclusive	cf|a	JJ	exclusive%1|exclusive%3	_	un	53:62
12	categories	wf	NNS	category%1	category%1:09:02::|category%1:14:00::	man	63:73
13	;	wf	punc	_	_	ignore	73:74

# text = he rejected a black-and-white world
# id = 02480317-s-2
# type = ex
1	he	wf	_	he	_	ignore	0:2
2	rejected	wf	_	reject%2|rejected%3	_	un	3:11
3	a	wf	_	a	_	ignore	12:13
4	black-and-white	wf	_	black-and-white%3	black-and-white%5:00:00:divided:00	auto	14:29
5	world	wf	_	world%1|world%3	_	un	30:35

# text = there are no black-and-white certainties
# id = 02480317-s-3
# type = ex
1	there	wf	_	there%1|there%4	_	un	0:5
2	are	wf	_	are%1|be%2	_	un	6:9
3	no	wf	_	no%1|no%3|no%4	_	un	10:12
4	black-and-white	wf	_	black-and-white%3	black-and-white%5:00:00:divided:00	auto	13:28
5	certainties	wf	_	certainty%1	_	un	29:40

# text = there were no grey areas, you were either for him or against him, he was all black-and-white
# id = 02480317-s-4
# type = ex
1	there	wf	_	there%1|there%4	_	un	0:5
2	were	wf	_	be%2	_	un	6:10
3	no	wf	_	no%1|no%3|no%4	_	un	11:13
4	grey	wf	_	grey%1|grey%2|grey%3	_	un	14:18
5	areas	wf	_	area%1	_	un	19:24
6	,	wf	punc	_	_	ignore	24:25
7	you	wf	_	you	_	ignore	26:29
8	were	wf	_	be%2	_	un	30:34
9	either	wf	_	either	_	ignore	35:41
10	for	wf	_	for	_	ignore	42:45
11	him	wf	_	him	_	ignore	46:49
12	or	wf	_	or	_	ignore	50:52
13	against	wf	_	against	_	ignore	53:60
14	him	wf	_	him	_	ignore	61:64
15	,	wf	punc	_	_	ignore	64:65
16	he	wf	_	he	_	ignore	66:68
17	was	wf	_	be%2	_	un	69:72
18	all	wf	_	all%3|all%4	_	un	73:76
19	black-and-white	wf	_	black-and-white%3	black-and-white%5:00:00:divided:00	auto	77:92

# text = not habituated to; unfamiliar with; 
# id = 00024834-a-1
# type = def
1	not	wf	RB	not%4	not%4:02:00::	auto	0:3
2	habituated	wf	VBN	habituate%2	habituate%2:30:00::	man	4:14
3	to	wf	TO	to	_	ignore	15:17
4	;	wf	punc	_	_	ignore	17:18
5	unfamiliar	wf	JJ	unfamiliar%3	_	un	19:29
6	with	wf	IN	with	_	ignore	30:34
7	;	wf	punc	_	_	ignore	34:35

# text = unaccustomed to wearing suits
# id = 00024834-a-2
# type = ex
1	unaccustomed	wf	_	unaccustomed%3	unaccustomed%3:00:00::	auto	0:12
2	to	wf	_	to	_	ignore	13:15
3	wearing	wf	_	wearing%1|wear%2|wearing%3	_	un	16:23
4	suits	wf	_	suit%1|suit%2	_	un	24:29

# text = sloping upward
# id = 02484530-s-1
# type = def
1	sloping	wf	VBG	slope%2|sloping%3	slope%2:38:00::	man	0:7
2	upward	wf	RB	upward%3|upward%4	_	un	8:14

# text = of unlike parts or organs; growing closely attached; 
# id = 02483386-a-1
# type = def
1	of	wf	IN	of	_	ignore	0:2
2	unlike	wf	JJ	unlike%3	_	un	3:9
3	parts	wf	NNS	part%1|parts%1|part%2	_	un	10:15
4	or	wf	CC	or	_	ignore	16:18
5	organs	wf	NNS	organ%1|organs%1	organ%1:08:00::	man	19:25
6	;	wf	punc	_	_	ignore	25:26
7	growing	wf	VBG	growing%1|grow%2|growing%3	_	un	27:34
8	closely	wf	RB	closely%4	_	un	35:42
9	attached	wf	VBN	attach%2|attached%3	attach%2:35:02::	man	43:51
10	;	wf	punc	_	_	ignore	51:52

# text = a calyx adnate to the ovary
# id = 02483386-a-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	calyx	wf	_	calyx%1	_	un	2:7
3	adnate	wf	_	adnate%3	adnate%3:00:00::	auto	8:14
4	to	wf	_	to	_	ignore	15:17
5	the	wf	_	the	_	ignore	18:21
6	ovary	wf	_	ovary%1	_	un	22:27

# text = having been divided; having the unity destroyed; 
# id = 02481012-s-1
# type = def
1	having	wf	VBG	have%2	_	un	0:6
2	been	wf	VBN	be%2	_	un	7:11
3	divided	wf	VBN	divide%2|divided%3	divide%2:41:00::	man	12:19
4	;	wf	punc	_	_	ignore	19:20
5	having	wf	VBG	have%2	_	un	21:27
6	the	wf	DT	the	_	ignore	28:31
7	unity	wf	NN	unity%1	_	un	32:37
8	destroyed	wf	VBN	destroy%2|destroyed%3	_	un	38:47
9	;	wf	punc	_	_	ignore	47:48

# text = “Congress...gave the impression of...a confusing sum of disconnected local forces” - Samuel Lubell; 
# id = 02481012-s-2
# type = ex
1	“	wf	punc	_	_	ignore	0:1
2	Congress	wf	_	Congress%1|congress%1	_	un	1:9
3	...	wf	punc	_	_	ignore	9:12
4	gave	wf	_	give%2	_	un	12:16
5	the	wf	_	the	_	ignore	17:20
6	impression	wf	_	impression%1	_	un	21:31
7	of	wf	_	of	_	ignore	32:34
8	...	wf	punc	_	_	ignore	34:37
9	a	wf	_	a	_	ignore	37:38
10	confusing	wf	_	confuse%2|confusing%3	_	un	39:48
11	sum	wf	_	sum%1|sum%2	_	un	49:52
12	of	wf	_	of	_	ignore	53:55
13	disconnected	wf	_	disconnect%2|disconnected%3	disconnected%5:00:00:divided:00	auto	56:68
14	local	wf	_	local%1|local%3	_	un	69:74
15	forces	wf	_	force%1|force%2	_	un	75:81
16	”	wf	punc	_	_	ignore	81:82
17	-	wf	punc	_	_	ignore	83:84
18	Samuel	wf	_	_	_	un	85:91
19	Lubell	wf	_	Lubell	_	un	92:98
20	;	wf	punc	_	_	ignore	98:99

# text = “a league of disunited nations” - E. B. White; 
# id = 02481012-s-3
# type = ex
1	“	wf	punc	_	_	ignore	0:1
2	a	wf	_	a	_	ignore	1:2
3	league	wf	_	league%1|league%2	_	un	3:9
4	of	wf	_	of	_	ignore	10:12
5	disunited	wf	_	disunite%2|disunited%3	disunited%5:00:00:divided:00	auto	13:22
6	nations	wf	_	nation%1	_	un	23:30
7	”	wf	punc	_	_	ignore	30:31
8	-	wf	punc	_	_	ignore	32:33
9	E.	wf	_	_	_	un	34:36
10	B.	wf	_	_	_	un	37:39
11	White	wf	_	_	_	un	40:45
12	;	wf	punc	_	_	ignore	45:46

# text = a fragmented coalition
# id = 02481012-s-4
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	fragmented	wf	_	fragment%2|fragmented%3	fragmented%5:00:00:divided:00	auto	2:12
3	coalition	wf	_	coalition%1	_	un	13:22

# text = a split group
# id = 02481012-s-5
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	split	wf	_	split%1|split%2|split%3	split%5:00:00:divided:00	auto	2:7
3	group	wf	_	group%1|group%2	_	un	8:13

# text = used of mollusks having two shells (as clams etc.)
# id = 02483908-a-1
# type = def
1	used	wf	VBN	use%2|used%3	_	un	0:4
2	of	wf	IN	of	_	ignore	5:7
3	mollusks	wf	NNS	mollusk%1	mollusk%1:05:00::	auto	8:16
4	having	wf	VBG	have%2	_	un	17:23
5	two	wf	CD	two	_	ignore	24:27
6	shells	wf	NNS	shell%1|shell%2	shell%1:05:01::	man	28:34
7	(	wf	punc	_	_	ignore	35:36
8	as	wf	IN	as	_	ignore	36:38
9	clams	wf	NNS	clam%1|clams%1|clam%2	clam%1:05:00::	man	39:44
10	etc.	wf	RB	etc.	etc.%4:02:00::	auto	45:49
11	)	wf	punc	_	_	ignore	49:50

# text = of similar parts or organs; closely joined or united; 
# id = 02483540-a-1
# type = def
1	of	wf	IN	of	_	ignore	0:2
2	similar	wf	JJ	similar%3	_	un	3:10
3	parts	wf	NNS	part%1|parts%1|part%2	_	un	11:16
4	or	wf	CC	or	_	ignore	17:19
5	organs	wf	NNS	organ%1|organs%1	organ%1:08:00::	man	20:26
6	;	wf	punc	_	_	ignore	26:27
7	closely	wf	RB	closely%4	_	un	28:35
8	joined	wf	VBN	join%2|joined%3	join%2:42:01::	man	36:42
9	or	wf	CC	or	_	ignore	43:45
10	united	wf	VBN	unite%2|united%3	_	un	46:52
11	;	wf	punc	_	_	ignore	52:53

# text = a connate tomato flower
# id = 02483540-a-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	connate	wf	_	connate%3	connate%3:00:00::	auto	2:9
3	tomato	wf	_	tomato%1	_	un	10:16
4	flower	wf	_	flower%1|flower%2	_	un	17:23

# text = resembling a fork; divided or separated into two branches; 
# id = 02479602-s-1
# type = def
1	resembling	wf	VBG	resemble%2	resemble%2:42:00::	auto	0:10
2	a	wf	DT	a	_	ignore	11:12
3	fork	wf	NN	fork%1|fork%2	fork%1:04:00::	man	13:17
4	;	wf	punc	_	_	ignore	17:18
5	divided	wf	VBN	divide%2|divided%3	divide%2:41:00::	man	19:26
6	or	wf	CC	or	_	ignore	27:29
7	separated	wf	VBN	separate%2|separated%3	separate%2:30:04::	man	30:39
8	into	wf	IN	into	_	ignore	40:44
9	two	wf	CD	two	_	ignore	45:48
10	branches	wf	NNS	branch%1|branch%2	_	un	49:57
11	;	wf	punc	_	_	ignore	57:58

# text = the biramous appendages of an arthropod
# id = 02479602-s-2
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	biramous	wf	_	biramous%3	biramous%5:00:00:divided:00	auto	4:12
3	appendages	wf	_	appendage%1	_	un	13:23
4	of	wf	_	of	_	ignore	24:26
5	an	wf	_	an	_	ignore	27:29
6	arthropod	wf	_	arthropod%1	_	un	30:39

# text = long branched hairs on its legson which pollen collects
# id = 02479602-s-3
# type = ex
1	long	wf	_	long%2|long%3|long%4	_	un	0:4
2	branched	wf	_	branch%2|branched%3	branched%5:00:00:divided:00	auto	5:13
3	hairs	wf	_	hair%1	_	un	14:19
4	on	wf	_	on	_	ignore	20:22
5	its	wf	_	its	_	ignore	23:26
6	legson	wf	_	legson	_	un	27:33
7	which	wf	_	which	_	ignore	34:39
8	pollen	wf	_	pollen%1	_	un	40:46
9	collects	wf	_	collect%1|collect%2	_	un	47:55

# text = a forked river
# id = 02479602-s-4
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	forked	wf	_	fork%2|forked%3	forked%5:00:00:divided:00	auto	2:8
3	river	wf	_	river%1	_	un	9:14

# text = a forked tail
# id = 02479602-s-5
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	forked	wf	_	fork%2|forked%3	forked%5:00:00:divided:00	auto	2:8
3	tail	wf	_	tail%1|tail%2	_	un	9:13

# text = forked lightning
# id = 02479602-s-6
# type = ex
1	forked	wf	_	fork%2|forked%3	forked%5:00:00:divided:00	auto	0:6
2	lightning	wf	_	lightning%1	_	un	7:16

# text = horseradish grown in poor soil may develop prongy roots
# id = 02479602-s-7
# type = ex
1	horseradish	wf	_	horseradish%1	_	un	0:11
2	grown	wf	_	grow%2|grown%3	_	un	12:17
3	in	wf	_	in	_	ignore	18:20
4	poor	wf	_	poor%1|poor%3	_	un	21:25
5	soil	wf	_	soil%1|soil%2	_	un	26:30
6	may	wf	_	may%1	_	un	31:34
7	develop	wf	_	develop%2	_	un	35:42
8	prongy	wf	_	prongy%3	prongy%5:00:00:divided:00	auto	43:49
9	roots	wf	_	root%1|roots%1|root%2	_	un	50:55

# text = rising from the sea; 
# id = 02485050-s-1
# type = def
1	rising	wf	VBG	rising%1|rise%2|rising%3	_	un	0:6
2	from	wf	IN	from	_	ignore	7:11
3	the	wf	DT	the	_	ignore	12:15
4	sea	wf	NN	sea%1	sea%1:17:00::	man	16:19
5	;	wf	punc	_	_	ignore	19:20

# text = a seahorse assurgent
# id = 02485050-s-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	seahorse	wf	_	seahorse%1	_	un	2:10
3	assurgent	wf	_	assurgent%3	assurgent%5:00:02:ascending:00	auto	11:20

# text = marked by eagerness to resort to violence and bloodshed; 
# id = 00248251-s-1
# type = def
1	marked	wf	VBN	mark%2|marked%3	mark%2:31:09::	man	0:6
2	by	wf	IN	by	_	ignore	7:9
3	eagerness	wf	NN	eagerness%1	eagerness%1:07:00::	man	10:19
4	to	wf	TO	to	_	ignore	20:22
5	resort	wf	VB	resort%1|resort%2	resort%2:41:11::	man	23:29
6	to	wf	TO	to	_	ignore	30:32
7	violence	wf	NN	violence%1	violence%1:04:01::	man	33:41
8	and	wf	CC	and	_	ignore	42:45
9	bloodshed	wf	NN	bloodshed%1	bloodshed%1:04:00::	man	46:55
10	;	wf	punc	_	_	ignore	55:56

# text = bloody-minded tyrants
# id = 00248251-s-2
# type = ex
1	bloody-minded	wf	_	bloody-minded%3	bloody-minded%5:00:00:bloody:00	auto	0:13
2	tyrants	wf	_	tyrant%1	_	un	14:21

# text = bloodthirsty yells
# id = 00248251-s-3
# type = ex
1	bloodthirsty	wf	_	bloodthirsty%3	bloodthirsty%5:00:00:bloody:00	auto	0:12
2	yells	wf	_	yell%1|yell%2	_	un	13:18

# text = “went after the collaborators with a sanguinary fury that drenched the land with blood” - G. W. Johnson
# id = 00248251-s-4
# type = ex
1	“	wf	punc	_	_	ignore	0:1
2	went	wf	_	go%2	_	un	1:5
3	after	wf	_	after%3|after%4	_	un	6:11
4	the	wf	_	the	_	ignore	12:15
5	collaborators	wf	_	collaborator%1	_	un	16:29
6	with	wf	_	with	_	ignore	30:34
7	a	wf	_	a	_	ignore	35:36
8	sanguinary	wf	_	sanguinary%3	sanguinary%5:00:00:bloody:00	auto	37:47
9	fury	wf	_	fury%1	_	un	48:52
10	that	wf	_	that	_	ignore	53:57
11	drenched	wf	_	drench%2|drenched%3	_	un	58:66
12	the	wf	_	the	_	ignore	67:70
13	land	wf	_	land%1|land%2	_	un	71:75
14	with	wf	_	with	_	ignore	76:80
15	blood	wf	_	blood%1|blood%2	_	un	81:86
16	”	wf	punc	_	_	ignore	86:87
17	-	wf	punc	_	_	ignore	88:89
18	G.	wf	_	_	_	un	90:92
19	W.	wf	_	_	_	un	93:95
20	Johnson	wf	_	_	_	un	96:103

# text = used of mollusks, especially gastropods, as snails etc.
# id = 02483692-a-1
# type = def
1	used	wf	VBN	use%2|used%3	_	un	0:4
2	of	wf	IN	of	_	ignore	5:7
3	mollusks	wf	NNS	mollusk%1	mollusk%1:05:00::	auto	8:16
4	,	wf	punc	_	_	ignore	16:17
5	especially	wf	RB	especially%4	_	ignore	18:28
6	gastropods	wf	NN	gastropod%1	gastropod%1:05:00::	auto	29:39
7	,	wf	punc	_	_	ignore	39:40
8	as	wf	IN	as	_	ignore	41:43
9	snails	wf	NNS	snail%1|snail%2	snail%1:05:00::	man	44:50
10	etc.	wf	RB	etc.	etc.%4:02:00::	auto	51:55

# text = having prongs or tines; 
# id = 02482509-s-1
# type = def
1	having	wf	VBG	have%2	_	un	0:6
2	prongs	wf	NNS	prong%1	prong%1:06:00::	auto	7:13
3	or	wf	CC	or	_	ignore	14:16
4	tines	wf	NN	tine%1	tine%1:06:00::	auto	17:22
5	;	wf	punc	_	_	ignore	22:23

# text = a three-tined fork
# id = 02482509-s-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	three	wf	_	three	_	ignore	2:7
3	tined	wf	_	tin%2|tined%3	tined%5:00:00:divided:00	auto	8:13
4	fork	wf	_	fork%1|fork%2	_	un	14:18

# text = disrupted by the pull of contrary forces; 
# id = 02483011-s-1
# type = def
1	disrupted	wf	VBN	disrupt%2|disrupted%3	disrupt%2:30:01::	man	0:9
2	by	wf	IN	by	_	ignore	10:12
3	the	wf	DT	the	_	ignore	13:16
4	pull	wf	NN	pull%1|pull%2	_	un	17:21
5	of	wf	IN	of	_	ignore	22:24
6	contrary	wf	JJ	contrary%1|contrary%3	contrary%5:00:00:different:00	man	25:33
7	forces	wf	NNS	force%1|force%2	_	un	34:40
8	;	wf	punc	_	_	ignore	40:41

# text = torn between love and hate
# id = 02483011-s-2
# type = ex
1	torn	wf	_	tear%2|torn%3	torn%5:00:00:divided:00	auto	0:4
2	between	wf	_	between%4	_	un	5:12
3	love	wf	_	love%1|love%2	_	un	13:17
4	and	wf	_	and	_	ignore	18:21
5	hate	wf	_	hate%1|hate%2	_	un	22:26

# text = torn by conflicting loyalties
# id = 02483011-s-3
# type = ex
1	torn	wf	_	tear%2|torn%3	torn%5:00:00:divided:00	auto	0:4
2	by	wf	_	by	_	ignore	5:7
3	conflicting	wf	_	conflict%2|conflicting%3	_	un	8:19
4	loyalties	wf	_	loyalty%1	_	un	20:29

# text = torn by religious dissensions
# id = 02483011-s-4
# type = ex
1	torn	wf	_	tear%2|torn%3	torn%5:00:00:divided:00	auto	0:4
2	by	wf	_	by	_	ignore	5:7
3	religious	wf	_	religious%1|religious%3	_	un	8:17
4	dissensions	wf	_	dissension%1	_	un	18:29

# text = sloping down rather steeply
# id = 02485895-s-1
# type = def
1	sloping	wf	VBG	slope%2|sloping%3	slope%2:38:00::	man	0:7
2	down	wf	RB	down%1|down%2|down%3|down%4	down%4:02:00::	man	8:12
3	rather	wf	RB	rather%4	_	un	13:19
4	steeply	wf	RB	steeply%4	steeply%4:02:00::	auto	20:27

# text = growing or extending upward; 
# id = 02484919-s-1
# type = def
1	growing	wf	VBG	growing%1|grow%2|growing%3	_	un	0:7
2	or	wf	CC	or	_	ignore	8:10
3	extending	wf	VBG	extend%2	_	un	11:20
4	upward	wf	RB	upward%3|upward%4	_	un	21:27
5	;	wf	punc	_	_	ignore	27:28

# text = an assurgent stem or leaf
# id = 02484919-s-2
# type = ex
1	an	wf	_	an	_	ignore	0:2
2	assurgent	wf	_	assurgent%3	assurgent%5:00:00:ascending:00	auto	3:12
3	stem	wf	_	stem%1|stem%2	_	un	13:17
4	or	wf	_	or	_	ignore	18:20
5	leaf	wf	_	leaf%1|leaf%2	_	un	21:25

# text = curving downward
# id = 02486425-s-1
# type = def
1	curving	wf	VBG	curve%2|curving%3	curve%2:38:01::	man	0:7
2	downward	wf	RB	downward%3|downward%4	downward%4:02:00::	man	8:16

# text = tending or directed upward; 
# id = 02484638-s-1
# type = def
1	tending	wf	VBG	tending%1|tend%2|tending%3	tend%2:42:01::	man	0:7
2	or	wf	CC	or	_	ignore	8:10
3	directed	wf	VBN	direct%2|directed%3	direct%2:33:01::	man	11:19
4	upward	wf	RB	upward%3|upward%4	_	un	20:26
5	;	wf	punc	_	_	ignore	26:27

# text = “rooted and ascendant strength like that of foliage” - John Ruskin
# id = 02484638-s-2
# type = ex
1	“	wf	punc	_	_	ignore	0:1
2	rooted	wf	_	root%2|rooted%3	_	un	1:7
3	and	wf	_	and	_	ignore	8:11
4	ascendant	wf	_	ascendant%1|ascendant%3	ascendant%5:00:00:ascending:00	auto	12:21
5	strength	wf	_	strength%1	_	un	22:30
6	like	wf	_	like%1|like%2|like%3	_	un	31:35
7	that	wf	_	that	_	ignore	36:40
8	of	wf	_	of	_	ignore	41:43
9	foliage	wf	_	foliage%1	_	un	44:51
10	”	wf	punc	_	_	ignore	51:52
11	-	wf	punc	_	_	ignore	53:54
12	John	wf	_	John%1	_	un	55:59
13	Ruskin	wf	_	Ruskin%1	_	un	60:66

# text = coming down or downward
# id = 02485650-a-1
# type = def
1	_	glob|a	_	come_down%2	come_down%2:38:00::	man	_
2	coming	cf|a	VBG	coming%1|come%2|coming%3	_	un	0:6
3	down	cf|a	RB	down%1|down%2|down%3|down%4	_	un	7:11
4	or	wf	CC	or	_	ignore	12:14
5	downward	wf	RB	downward%3|downward%4	downward%4:02:00::	man	15:23

# text = moving or going or growing upward; 
# id = 02484208-a-1
# type = def
1	moving	wf	VBG	move%2|moving%3	_	un	0:6
2	or	wf	CC	or	_	ignore	7:9
3	going	wf	VBG	going%1|go%2|going%3	_	un	10:15
4	or	wf	CC	or	_	ignore	16:18
5	growing	wf	VBG	growing%1|grow%2|growing%3	_	un	19:26
6	upward	wf	RB	upward%3|upward%4	_	un	27:33
7	;	wf	punc	_	_	ignore	33:34

# text = the ascending plane
# id = 02484208-a-2
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	ascending	wf	_	ascending%1|ascend%2|ascending%3	ascending%3:00:00::	auto	4:13
3	plane	wf	_	plane%1|plane%2|plane%3	_	un	14:19

# text = the ascending staircase
# id = 02484208-a-3
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	ascending	wf	_	ascending%1|ascend%2|ascending%3	ascending%3:00:00::	auto	4:13
3	staircase	wf	_	staircase%1	_	un	14:23

# text = the ascending stems of chickweed
# id = 02484208-a-4
# type = ex
1	the	wf	_	the	_	ignore	0:3
2	ascending	wf	_	ascending%1|ascend%2|ascending%3	ascending%3:00:00::	auto	4:13
3	stems	wf	_	stem%1|stem%2	_	un	14:19
4	of	wf	_	of	_	ignore	20:22
5	chickweed	wf	_	chickweed%1	_	un	23:32

# text = going or coming down
# id = 02486122-s-1
# type = def
1	going	wf	VBG	going%1|go%2|going%3	_	un	0:5
2	or	wf	CC	or	_	ignore	6:8
3	_	glob|a	_	come_down%2	come_down%2:38:00::	man	_
4	coming	cf|a	VBG	coming%1|come%2|coming%3	_	un	9:15
5	down	cf|a	RP	down%1|down%2|down%3|down%4	_	un	16:20

# text = going down by steps
# id = 02486046-s-1
# type = def
1	_	glob|a	_	go_down%2	go_down%2:38:02::	man	_
2	going	cf|a	VBG	going%1|go%2|going%3	_	un	0:5
3	down	cf|a	RB	down%1|down%2|down%3|down%4	_	un	6:10
4	by	wf	IN	by	_	ignore	11:13
5	steps	wf	NNS	step%1|steps%1|step%2	_	un	14:19

# text = (of rain) falling lightly in very small drops; 
# id = 02486504-s-1
# type = def
1	(	wf	punc	_	_	ignore	0:1
2	of	wf	IN	of	_	ignore	1:3
3	rain	wf	NN	rain%1|rain%2	rain%1:19:00::	man	4:8
4	)	wf	punc	_	_	ignore	8:9
5	falling	wf	VBG	fall%2|falling%3	fall%2:43:00::	man	10:17
6	lightly	wf	RB	lightly%4	lightly%4:02:00::	man	18:25
7	in	wf	IN	in	_	ignore	26:28
8	very	wf	RB	very%3|very%4	_	un	29:33
9	small	wf	JJ	small%1|small%3|small%4	small%3:00:00::	man	34:39
10	drops	wf	NNS	drop%1|drop%2	_	un	40:45
11	;	wf	punc	_	_	ignore	45:46

# text = a raw drizzing rain
# id = 02486504-s-2
# type = ex
1	a	wf	_	a	_	ignore	0:1
2	raw	wf	_	raw%1|raw%3	_	un	2:5
3	drizzing	wf	_	drizzing	_	un	6:14
4	rain	wf	_	rain%1|rain%2	_	un	15:19

# text = used especially of plants; having a tendency to climb; 
# id = 02485168-s-1
# type = def
1	used	wf	VBN	use%2|used%3	_	un	0:4
2	especially	wf	RB	especially%4	especially%4:02:00::	man	5:15
3	of	wf	IN	of	_	ignore	16:18
4	plants	wf	NNS	plant%1|plant%2	plant%1:03:00::	man	19:25
5	;	wf	punc	_	_	ignore	25:26
6	having	wf	VBG	have%2	_	un	27:33
7	a	wf	DT	a	_	ignore	34:35
8	tendency	wf	NN	tendency%1	tendency%1:15:00::	man	36:44
9	to	wf	TO	to	_	ignore	45:47
10	climb	wf	VB	climb%1|climb%2	climb%2:38:00::	man	48:53
11	;	wf	punc	_	_	ignore	53:54

# text = plants of a creeping or scandent nature
# id = 02485168-s-2
# type = ex
1	plants	wf	_	plant%1|plant%2	_	un	0:6
2	of	wf	_	of	_	ignore	7:9
3	a	wf	_	a	_	ignore	10:11
4	creeping	wf	_	creeping%1|creep%2	_	un	12:20
5	or	wf	_	or	_	ignore	21:23
6	scandent	wf	_	scandent%3	scandent%5:00:00:ascending:00	auto	24:32
7	nature	wf	_	nature%1	_	un	33:39

# text = extending or moving toward a higher place; 
# id = 02485488-s-1
# type = def
1	extending	wf	VBG	extend%2	_	un	0:9
2	or	wf	CC	or	_	ignore	10:12
3	moving	wf	VBG	move%2|moving%3	_	un	13:19
4	toward	wf	IN	toward	_	ignore	20:26
5	a	wf	DT	a	_	ignore	27:28
6	higher	wf	JJR	high%3|higher%3|high%4	_	un	29:35
